id,account_id,accrual_date,amount
a_0_2_bal_465,a_0_2,2020-05-09,9158714.0
a_0_2_bal_466,a_0_2,2020-05-10,9153366.0
a_0_2_bal_467,a_0_2,2020-05-11,9149834.0
a_0_2_bal_468,a_0_2,2020-05-12,9143761.0
a_0_2_bal_469,a_0_2,2020-05-13,9138665.0
a_0_2_bal_470,a_0_2,2020-05-14,9133495.0
a_0_2_bal_471,a_0_2,2020-05-15,9127267.0
a_0_2_bal_472,a_0_2,2020-05-16,9124375.0
a_0_2_bal_473,a_0_2,2020-05-17,9119211.0
a_0_2_bal_474,a_0_2,2020-05-18,9114215.0
a_0_2_bal_475,a_0_2,2020-05-19,9108867.0
a_0_2_bal_476,a_0_2,2020-05-20,9103656.0
a_0_2_bal_477,a_0_2,2020-05-21,9099798.0
a_0_2_bal_478,a_0_2,2020-05-22,9094613.0
a_0_2_bal_479,a_0_2,2020-05-23,9090151.0
a_0_2_bal_480,a_0_2,2020-05-24,9085465.0
a_0_2_bal_481,a_0_2,2020-05-25,9079849.0
a_0_2_bal_482,a_0_2,2020-05-26,9074587.0
a_0_2_bal_483,a_0_2,2020-05-27,9069736.0
a_0_2_bal_484,a_0_2,2020-05-28,9065706.0
a_0_2_bal_485,a_0_2,2020-05-29,9060811.0
a_0_2_bal_486,a_0_2,2020-05-30,9056176.0
a_0_2_bal_487,a_0_2,2020-05-31,9052090.0
a_0_2_bal_488,a_0_2,2020-06-01,9046412.0
a_0_2_bal_489,a_0_2,2020-06-02,9042705.0
a_0_2_bal_490,a_0_2,2020-06-03,9038239.0
a_0_2_bal_491,a_0_2,2020-06-04,9032594.0
a_0_2_bal_492,a_0_2,2020-06-05,9029448.0
a_0_2_bal_493,a_0_2,2020-06-06,9024427.0
a_0_2_bal_494,a_0_2,2020-06-07,9018738.0
a_0_2_bal_495,a_0_2,2020-06-08,9013377.0
a_0_2_bal_496,a_0_2,2020-06-09,9008235.0
a_0_2_bal_497,a_0_2,2020-06-10,9001188.0
a_0_2_bal_498,a_0_2,2020-06-11,8996489.0
a_0_2_bal_499,a_0_2,2020-06-12,8991030.0
a_0_2_bal_500,a_0_2,2020-06-13,8985975.0
a_0_2_bal_501,a_0_2,2020-06-14,8982059.0
a_0_2_bal_502,a_0_2,2020-06-15,8976979.0
a_0_2_bal_503,a_0_2,2020-06-16,8973098.0
a_0_2_bal_504,a_0_2,2020-06-17,8966251.0
a_0_2_bal_505,a_0_2,2020-06-18,8962881.0
a_0_2_bal_506,a_0_2,2020-06-19,8957425.0
a_0_2_bal_507,a_0_2,2020-06-20,8951430.0
a_0_2_bal_508,a_0_2,2020-06-21,8947658.0
a_0_2_bal_509,a_0_2,2020-06-22,8941795.0
a_0_2_bal_510,a_0_2,2020-06-23,8937993.0
a_0_2_bal_511,a_0_2,2020-06-24,8934043.0
a_0_2_bal_512,a_0_2,2020-06-25,8930179.0
a_0_2_bal_513,a_0_2,2020-06-26,8925084.0
a_0_2_bal_514,a_0_2,2020-06-27,8919964.0
a_0_2_bal_515,a_0_2,2020-06-28,8913870.0
a_0_2_bal_516,a_0_2,2020-06-29,8909856.0
a_0_2_bal_517,a_0_2,2020-06-30,8905727.0
a_0_2_bal_518,a_0_2,2020-07-01,8900768.0
a_0_2_bal_519,a_0_2,2020-07-02,8895772.0
a_0_2_bal_520,a_0_2,2020-07-03,8890156.0
a_0_2_bal_521,a_0_2,2020-07-04,8884276.0
a_0_2_bal_522,a_0_2,2020-07-05,8879784.0
a_0_2_bal_523,a_0_2,2020-07-06,8875189.0
a_0_2_bal_524,a_0_2,2020-07-07,8869543.0
a_0_2_bal_525,a_0_2,2020-07-08,8865729.0
a_0_2_bal_526,a_0_2,2020-07-09,8861114.0
a_0_2_bal_527,a_0_2,2020-07-10,8856395.0
a_0_2_bal_528,a_0_2,2020-07-11,8852577.0
a_0_2_bal_529,a_0_2,2020-07-12,8848055.0
a_0_2_bal_530,a_0_2,2020-07-13,8843730.0
a_0_2_bal_531,a_0_2,2020-07-14,8838012.0
a_0_2_bal_532,a_0_2,2020-07-15,8833478.0
a_0_2_bal_533,a_0_2,2020-07-16,8829242.0
a_0_2_bal_534,a_0_2,2020-07-17,8824969.0
a_0_2_bal_535,a_0_2,2020-07-18,8820657.0
a_0_2_bal_536,a_0_2,2020-07-19,8817071.0
a_0_2_bal_537,a_0_2,2020-07-20,8812313.0
a_0_2_bal_538,a_0_2,2020-07-21,8807811.0
a_0_2_bal_539,a_0_2,2020-07-22,8804306.0
a_0_2_bal_540,a_0_2,2020-07-23,8800824.0
a_0_2_bal_541,a_0_2,2020-07-24,8796666.0
a_0_2_bal_542,a_0_2,2020-07-25,8792183.0
a_0_2_bal_543,a_0_2,2020-07-26,8787658.0
a_0_2_bal_544,a_0_2,2020-07-27,8782441.0
a_0_2_bal_545,a_0_2,2020-07-28,8777454.0
a_0_2_bal_546,a_0_2,2020-07-29,8772383.0
a_0_2_bal_547,a_0_2,2020-07-30,8769047.0
a_0_2_bal_548,a_0_2,2020-07-31,8763514.0
a_0_2_bal_549,a_0_2,2020-08-01,8759075.0
a_0_2_bal_550,a_0_2,2020-08-02,8754666.0
a_0_2_bal_551,a_0_2,2020-08-03,8749855.0
a_0_2_bal_552,a_0_2,2020-08-04,8743774.0
a_0_2_bal_553,a_0_2,2020-08-05,8738328.0
a_0_2_bal_554,a_0_2,2020-08-06,8731834.0
a_0_2_bal_555,a_0_2,2020-08-07,8726526.0
a_0_2_bal_556,a_0_2,2020-08-08,8721040.0
a_0_2_bal_557,a_0_2,2020-08-09,8716115.0
a_0_2_bal_558,a_0_2,2020-08-10,8709928.0
a_0_2_bal_559,a_0_2,2020-08-11,8704275.0
a_0_2_bal_560,a_0_2,2020-08-12,8699881.0
a_0_2_bal_561,a_0_2,2020-08-13,8696283.0
a_0_2_bal_562,a_0_2,2020-08-14,8691481.0
a_0_2_bal_563,a_0_2,2020-08-15,8687656.0
a_0_2_bal_564,a_0_2,2020-08-16,8681756.0
a_0_2_bal_565,a_0_2,2020-08-17,8676000.0
a_0_2_bal_566,a_0_2,2020-08-18,8672596.0
a_0_2_bal_567,a_0_2,2020-08-19,8667244.0
a_0_2_bal_568,a_0_2,2020-08-20,8663078.0
a_0_2_bal_569,a_0_2,2020-08-21,8658302.0
a_0_2_bal_570,a_0_2,2020-08-22,8653065.0
a_0_2_bal_571,a_0_2,2020-08-23,8648742.0
a_0_2_bal_572,a_0_2,2020-08-24,8644318.0
a_0_2_bal_573,a_0_2,2020-08-25,8637863.0
a_0_2_bal_574,a_0_2,2020-08-26,8632234.0
a_0_2_bal_575,a_0_2,2020-08-27,8626741.0
a_0_2_bal_576,a_0_2,2020-08-28,8623239.0
a_0_2_bal_577,a_0_2,2020-08-29,8618026.0
a_0_2_bal_578,a_0_2,2020-08-30,8613440.0
a_0_2_bal_579,a_0_2,2020-08-31,8607640.0
a_0_2_bal_580,a_0_2,2020-09-01,8601886.0
a_0_3_bal_581,a_0_3,2020-06-22,9958331.0
a_0_3_bal_582,a_0_3,2020-06-23,9957383.0
a_0_3_bal_583,a_0_3,2020-06-24,9956135.0
a_0_3_bal_584,a_0_3,2020-06-25,9954672.0
a_0_3_bal_585,a_0_3,2020-06-26,9954210.0
a_0_3_bal_586,a_0_3,2020-06-27,9953213.0
a_0_3_bal_587,a_0_3,2020-06-28,9951510.0
a_0_3_bal_588,a_0_3,2020-06-29,9950171.0
a_0_3_bal_589,a_0_3,2020-06-30,9948606.0
a_0_3_bal_590,a_0_3,2020-07-01,9947428.0
a_0_3_bal_591,a_0_3,2020-07-02,9946357.0
a_0_3_bal_592,a_0_3,2020-07-03,9945133.0
a_0_3_bal_593,a_0_3,2020-07-04,9944256.0
a_0_3_bal_594,a_0_3,2020-07-05,9942834.0
a_0_3_bal_595,a_0_3,2020-07-06,9941166.0
a_0_3_bal_596,a_0_3,2020-07-07,9940132.0
a_0_3_bal_597,a_0_3,2020-07-08,9938510.0
a_0_3_bal_598,a_0_3,2020-07-09,9937275.0
a_0_3_bal_599,a_0_3,2020-07-10,9936478.0
a_0_3_bal_600,a_0_3,2020-07-11,9935031.0
a_0_3_bal_601,a_0_3,2020-07-12,9933445.0
a_0_3_bal_602,a_0_3,2020-07-13,9931466.0
a_0_3_bal_603,a_0_3,2020-07-14,9930408.0
a_0_3_bal_604,a_0_3,2020-07-15,9928942.0
a_0_3_bal_605,a_0_3,2020-07-16,9927752.0
a_0_3_bal_606,a_0_3,2020-07-17,9925461.0
a_0_3_bal_607,a_0_3,2020-07-18,9923734.0
a_0_3_bal_608,a_0_3,2020-07-19,9922832.0
a_0_3_bal_609,a_0_3,2020-07-20,9921964.0
a_0_3_bal_610,a_0_3,2020-07-21,9920625.0
a_0_3_bal_611,a_0_3,2020-07-22,9919610.0
a_0_3_bal_612,a_0_3,2020-07-23,9918515.0
a_0_3_bal_613,a_0_3,2020-07-24,9917874.0
a_0_3_bal_614,a_0_3,2020-07-25,9916345.0
a_0_3_bal_615,a_0_3,2020-07-26,9915212.0
a_0_3_bal_616,a_0_3,2020-07-27,9914028.0
a_0_3_bal_617,a_0_3,2020-07-28,9912099.0
a_0_3_bal_618,a_0_3,2020-07-29,9910936.0
a_0_3_bal_619,a_0_3,2020-07-30,9909962.0
a_0_3_bal_620,a_0_3,2020-07-31,9908977.0
a_0_3_bal_621,a_0_3,2020-08-01,9907408.0
a_0_3_bal_622,a_0_3,2020-08-02,9905963.0
a_0_3_bal_623,a_0_3,2020-08-03,9905073.0
a_0_3_bal_624,a_0_3,2020-08-04,9902818.0
a_0_3_bal_625,a_0_3,2020-08-05,9901835.0
a_0_3_bal_626,a_0_3,2020-08-06,9901061.0
a_0_3_bal_627,a_0_3,2020-08-07,9899413.0
a_0_3_bal_628,a_0_3,2020-08-08,9897800.0
a_0_3_bal_629,a_0_3,2020-08-09,9896466.0
a_0_3_bal_630,a_0_3,2020-08-10,9895403.0
a_0_3_bal_631,a_0_3,2020-08-11,9893734.0
a_0_3_bal_632,a_0_3,2020-08-12,9892641.0
a_0_3_bal_633,a_0_3,2020-08-13,9890840.0
a_0_3_bal_634,a_0_3,2020-08-14,9890026.0
a_0_3_bal_635,a_0_3,2020-08-15,9888384.0
a_0_3_bal_636,a_0_3,2020-08-16,9886777.0
a_0_3_bal_637,a_0_3,2020-08-17,9885740.0
a_0_3_bal_638,a_0_3,2020-08-18,9884635.0
a_0_3_bal_639,a_0_3,2020-08-19,9883396.0
a_0_3_bal_640,a_0_3,2020-08-20,9882197.0
a_0_3_bal_641,a_0_3,2020-08-21,9880525.0
a_0_3_bal_642,a_0_3,2020-08-22,9879196.0
a_0_3_bal_643,a_0_3,2020-08-23,9877711.0
a_0_3_bal_644,a_0_3,2020-08-24,9876664.0
a_0_3_bal_645,a_0_3,2020-08-25,9875068.0
a_0_3_bal_646,a_0_3,2020-08-26,9874204.0
a_0_3_bal_647,a_0_3,2020-08-27,9872891.0
a_0_3_bal_648,a_0_3,2020-08-28,9871483.0
a_0_3_bal_649,a_0_3,2020-08-29,9870133.0
a_0_3_bal_650,a_0_3,2020-08-30,9868717.0
a_0_3_bal_651,a_0_3,2020-08-31,9867064.0
a_0_3_bal_652,a_0_3,2020-09-01,9866061.0
a_0_4_bal_653,a_0_4,2020-06-22,10123665.0
a_0_4_bal_654,a_0_4,2020-06-23,10122545.0
a_0_4_bal_655,a_0_4,2020-06-24,10120579.0
a_0_4_bal_656,a_0_4,2020-06-25,10119138.0
a_0_4_bal_657,a_0_4,2020-06-26,10117659.0
a_0_4_bal_658,a_0_4,2020-06-27,10116057.0
a_0_4_bal_659,a_0_4,2020-06-28,10114481.0
a_0_4_bal_660,a_0_4,2020-06-29,10113756.0
a_0_4_bal_661,a_0_4,2020-06-30,10112094.0
a_0_4_bal_662,a_0_4,2020-07-01,10110766.0
a_0_4_bal_663,a_0_4,2020-07-02,10109687.0
a_0_4_bal_664,a_0_4,2020-07-03,10108322.0
a_0_4_bal_665,a_0_4,2020-07-04,10107469.0
a_0_4_bal_666,a_0_4,2020-07-05,10105958.0
a_0_4_bal_667,a_0_4,2020-07-06,10104660.0
a_0_4_bal_668,a_0_4,2020-07-07,10103715.0
a_0_4_bal_669,a_0_4,2020-07-08,10102508.0
a_0_4_bal_670,a_0_4,2020-07-09,10101511.0
a_0_4_bal_671,a_0_4,2020-07-10,10100480.0
a_0_4_bal_672,a_0_4,2020-07-11,10099214.0
a_0_4_bal_673,a_0_4,2020-07-12,10098027.0
a_0_4_bal_674,a_0_4,2020-07-13,10097188.0
a_0_4_bal_675,a_0_4,2020-07-14,10095694.0
a_0_4_bal_676,a_0_4,2020-07-15,10094346.0
a_0_4_bal_677,a_0_4,2020-07-16,10093441.0
a_0_4_bal_678,a_0_4,2020-07-17,10092628.0
a_0_4_bal_679,a_0_4,2020-07-18,10091081.0
a_0_4_bal_680,a_0_4,2020-07-19,10090164.0
a_0_4_bal_681,a_0_4,2020-07-20,10089162.0
a_0_4_bal_682,a_0_4,2020-07-21,10087914.0
a_0_4_bal_683,a_0_4,2020-07-22,10086837.0
a_0_4_bal_684,a_0_4,2020-07-23,10085534.0
a_0_4_bal_685,a_0_4,2020-07-24,10084129.0
a_0_4_bal_686,a_0_4,2020-07-25,10082801.0
a_0_4_bal_687,a_0_4,2020-07-26,10080868.0
a_0_4_bal_688,a_0_4,2020-07-27,10079798.0
a_0_4_bal_689,a_0_4,2020-07-28,10078145.0
a_0_4_bal_690,a_0_4,2020-07-29,10076470.0
a_0_4_bal_691,a_0_4,2020-07-30,10075305.0
a_0_4_bal_692,a_0_4,2020-07-31,10073817.0
a_0_4_bal_693,a_0_4,2020-08-01,10072001.0
a_0_4_bal_694,a_0_4,2020-08-02,10070584.0
a_0_4_bal_695,a_0_4,2020-08-03,10069246.0
a_0_4_bal_696,a_0_4,2020-08-04,10068570.0
a_0_4_bal_697,a_0_4,2020-08-05,10067291.0
a_0_4_bal_698,a_0_4,2020-08-06,10066523.0
a_0_4_bal_699,a_0_4,2020-08-07,10064767.0
a_0_4_bal_700,a_0_4,2020-08-08,10063805.0
a_0_4_bal_701,a_0_4,2020-08-09,10062677.0
a_0_4_bal_702,a_0_4,2020-08-10,10061304.0
a_0_4_bal_703,a_0_4,2020-08-11,10060749.0
a_0_4_bal_704,a_0_4,2020-08-12,10059367.0
a_0_4_bal_705,a_0_4,2020-08-13,10058741.0
a_0_4_bal_706,a_0_4,2020-08-14,10057993.0
a_0_4_bal_707,a_0_4,2020-08-15,10057078.0
a_0_4_bal_708,a_0_4,2020-08-16,10055057.0
a_0_4_bal_709,a_0_4,2020-08-17,10054049.0
a_0_4_bal_710,a_0_4,2020-08-18,10052532.0
a_0_4_bal_711,a_0_4,2020-08-19,10051188.0
a_0_4_bal_712,a_0_4,2020-08-20,10049705.0
a_0_4_bal_713,a_0_4,2020-08-21,10048799.0
a_0_4_bal_714,a_0_4,2020-08-22,10047935.0
a_0_4_bal_715,a_0_4,2020-08-23,10046339.0
a_0_4_bal_716,a_0_4,2020-08-24,10044662.0
a_0_4_bal_717,a_0_4,2020-08-25,10043590.0
a_0_4_bal_718,a_0_4,2020-08-26,10042416.0
a_0_4_bal_719,a_0_4,2020-08-27,10041876.0
a_0_4_bal_720,a_0_4,2020-08-28,10040964.0
a_0_4_bal_721,a_0_4,2020-08-29,10039344.0
a_0_4_bal_722,a_0_4,2020-08-30,10036820.0
a_0_4_bal_723,a_0_4,2020-08-31,10034866.0
a_0_4_bal_724,a_0_4,2020-09-01,10033006.0
a_1_0_bal_36449,a_1_0,2020-03-07,9881800.0
a_1_0_bal_36450,a_1_0,2020-03-08,9881026.0
a_1_0_bal_36451,a_1_0,2020-03-09,9880730.0
a_1_0_bal_36452,a_1_0,2020-03-10,9879770.0
a_1_0_bal_36453,a_1_0,2020-03-11,9879417.0
a_1_0_bal_36454,a_1_0,2020-03-12,9877979.0
a_1_0_bal_36455,a_1_0,2020-03-13,9877088.0
a_1_0_bal_36456,a_1_0,2020-03-14,9876742.0
a_1_0_bal_36457,a_1_0,2020-03-15,9876313.0
a_1_0_bal_36458,a_1_0,2020-03-16,9875746.0
a_1_0_bal_36459,a_1_0,2020-03-17,9875159.0
a_1_0_bal_36460,a_1_0,2020-03-18,9874474.0
a_1_0_bal_36461,a_1_0,2020-03-19,9873643.0
a_1_0_bal_36462,a_1_0,2020-03-20,9872861.0
a_1_0_bal_36463,a_1_0,2020-03-21,9871922.0
a_1_0_bal_36464,a_1_0,2020-03-22,9871358.0
a_1_0_bal_36465,a_1_0,2020-03-23,9870899.0
a_1_0_bal_36466,a_1_0,2020-03-24,9870282.0
a_1_0_bal_36467,a_1_0,2020-03-25,9869397.0
a_1_0_bal_36468,a_1_0,2020-03-26,9868818.0
a_1_0_bal_36469,a_1_0,2020-03-27,9868901.0
a_1_0_bal_36470,a_1_0,2020-03-28,9868519.0
a_1_0_bal_36471,a_1_0,2020-03-29,9867897.0
a_1_0_bal_36472,a_1_0,2020-03-30,9867171.0
a_1_0_bal_36473,a_1_0,2020-03-31,9866810.0
a_1_0_bal_36474,a_1_0,2020-04-01,9866999.0
a_1_0_bal_36475,a_1_0,2020-04-02,9866497.0
a_1_0_bal_36476,a_1_0,2020-04-03,9866137.0
a_1_0_bal_36477,a_1_0,2020-04-04,9865437.0
a_1_0_bal_36478,a_1_0,2020-04-05,9864773.0
a_1_0_bal_36479,a_1_0,2020-04-06,9864068.0
a_1_0_bal_36480,a_1_0,2020-04-07,9863481.0
a_1_0_bal_36481,a_1_0,2020-04-08,9862816.0
a_1_0_bal_36482,a_1_0,2020-04-09,9861977.0
a_1_0_bal_36483,a_1_0,2020-04-10,9861204.0
a_1_0_bal_36484,a_1_0,2020-04-11,9860805.0
a_1_0_bal_36485,a_1_0,2020-04-12,9859931.0
a_1_0_bal_36486,a_1_0,2020-04-13,9859570.0
a_1_0_bal_36487,a_1_0,2020-04-14,9859199.0
a_1_0_bal_36488,a_1_0,2020-04-15,9858510.0
a_1_0_bal_36489,a_1_0,2020-04-16,9857677.0
a_1_0_bal_36490,a_1_0,2020-04-17,9857380.0
a_1_0_bal_36491,a_1_0,2020-04-18,9857331.0
a_1_0_bal_36492,a_1_0,2020-04-19,9856757.0
a_1_0_bal_36493,a_1_0,2020-04-20,9856279.0
a_1_0_bal_36494,a_1_0,2020-04-21,9855673.0
a_1_0_bal_36495,a_1_0,2020-04-22,9854995.0
a_1_0_bal_36496,a_1_0,2020-04-23,9853976.0
a_1_0_bal_36497,a_1_0,2020-04-24,9852993.0
a_1_0_bal_36498,a_1_0,2020-04-25,9852631.0
a_1_0_bal_36499,a_1_0,2020-04-26,9851842.0
a_1_0_bal_36500,a_1_0,2020-04-27,9851442.0
a_1_0_bal_36501,a_1_0,2020-04-28,9850964.0
a_1_0_bal_36502,a_1_0,2020-04-29,9850803.0
a_1_0_bal_36503,a_1_0,2020-04-30,9850165.0
a_1_0_bal_36504,a_1_0,2020-05-01,9849079.0
a_1_0_bal_36505,a_1_0,2020-05-02,9848855.0
a_1_0_bal_36506,a_1_0,2020-05-03,9848836.0
a_1_0_bal_36507,a_1_0,2020-05-04,9848325.0
a_1_0_bal_36508,a_1_0,2020-05-05,9847425.0
a_1_0_bal_36509,a_1_0,2020-05-06,9846934.0
a_1_0_bal_36510,a_1_0,2020-05-07,9846430.0
a_1_0_bal_36511,a_1_0,2020-05-08,9845801.0
a_1_0_bal_36512,a_1_0,2020-05-09,9845314.0
a_1_0_bal_36513,a_1_0,2020-05-10,9844301.0
a_1_0_bal_36514,a_1_0,2020-05-11,9843815.0
a_1_0_bal_36515,a_1_0,2020-05-12,9843061.0
a_1_0_bal_36516,a_1_0,2020-05-13,9842815.0
a_1_0_bal_36517,a_1_0,2020-05-14,9842570.0
a_1_0_bal_36518,a_1_0,2020-05-15,9841552.0
a_1_0_bal_36519,a_1_0,2020-05-16,9840786.0
a_1_0_bal_36520,a_1_0,2020-05-17,9839985.0
a_1_0_bal_36521,a_1_0,2020-05-18,9839296.0
a_1_0_bal_36522,a_1_0,2020-05-19,9838696.0
a_1_0_bal_36523,a_1_0,2020-05-20,9838167.0
a_1_0_bal_36524,a_1_0,2020-05-21,9838106.0
a_1_0_bal_36525,a_1_0,2020-05-22,9837681.0
a_1_0_bal_36526,a_1_0,2020-05-23,9837175.0
a_1_0_bal_36527,a_1_0,2020-05-24,9836926.0
a_1_0_bal_36528,a_1_0,2020-05-25,9836080.0
a_1_0_bal_36529,a_1_0,2020-05-26,9835428.0
a_1_0_bal_36530,a_1_0,2020-05-27,9834995.0
a_1_0_bal_36531,a_1_0,2020-05-28,9834556.0
a_1_0_bal_36532,a_1_0,2020-05-29,9833755.0
a_1_0_bal_36533,a_1_0,2020-05-30,9833022.0
a_1_0_bal_36534,a_1_0,2020-05-31,9832322.0
a_1_0_bal_36535,a_1_0,2020-06-01,9831292.0
a_1_0_bal_36536,a_1_0,2020-06-02,9830844.0
a_1_0_bal_36537,a_1_0,2020-06-03,9830456.0
a_1_0_bal_36538,a_1_0,2020-06-04,9829712.0
a_1_0_bal_36539,a_1_0,2020-06-05,9829119.0
a_1_0_bal_36540,a_1_0,2020-06-06,9828510.0
a_1_0_bal_36541,a_1_0,2020-06-07,9827858.0
a_1_0_bal_36542,a_1_0,2020-06-08,9827125.0
a_1_0_bal_36543,a_1_0,2020-06-09,9826158.0
a_1_0_bal_36544,a_1_0,2020-06-10,9825852.0
a_1_0_bal_36545,a_1_0,2020-06-11,9825333.0
a_1_0_bal_36546,a_1_0,2020-06-12,9824714.0
a_1_0_bal_36547,a_1_0,2020-06-13,9824173.0
a_1_0_bal_36548,a_1_0,2020-06-14,9822638.0
a_1_0_bal_36549,a_1_0,2020-06-15,9822361.0
a_1_0_bal_36550,a_1_0,2020-06-16,9821203.0
a_1_0_bal_36551,a_1_0,2020-06-17,9820847.0
a_1_0_bal_36552,a_1_0,2020-06-18,9820170.0
a_1_0_bal_36553,a_1_0,2020-06-19,9819409.0
a_1_0_bal_36554,a_1_0,2020-06-20,9818850.0
a_1_0_bal_36555,a_1_0,2020-06-21,9817877.0
a_1_0_bal_36556,a_1_0,2020-06-22,9817513.0
a_1_0_bal_36557,a_1_0,2020-06-23,9817148.0
a_1_0_bal_36558,a_1_0,2020-06-24,9816721.0
a_1_0_bal_36559,a_1_0,2020-06-25,9815688.0
a_1_0_bal_36560,a_1_0,2020-06-26,9815474.0
a_1_0_bal_36561,a_1_0,2020-06-27,9815455.0
a_1_0_bal_36562,a_1_0,2020-06-28,9814626.0
a_1_0_bal_36563,a_1_0,2020-06-29,9813857.0
a_1_0_bal_36564,a_1_0,2020-06-30,9813110.0
a_1_0_bal_36565,a_1_0,2020-07-01,9812159.0
a_1_0_bal_36566,a_1_0,2020-07-02,9811678.0
a_1_0_bal_36567,a_1_0,2020-07-03,9811087.0
a_1_0_bal_36568,a_1_0,2020-07-04,9810750.0
a_1_0_bal_36601,a_1_0,2020-08-06,9790819.0
a_1_0_bal_36602,a_1_0,2020-08-07,9789976.0
a_1_0_bal_36603,a_1_0,2020-08-08,9789103.0
a_1_0_bal_36604,a_1_0,2020-08-09,9788257.0
a_1_0_bal_36605,a_1_0,2020-08-10,9787444.0
a_1_0_bal_36606,a_1_0,2020-08-11,9786535.0
a_1_0_bal_36607,a_1_0,2020-08-12,9785815.0
a_1_0_bal_36608,a_1_0,2020-08-13,9785523.0
a_1_0_bal_36609,a_1_0,2020-08-14,9785321.0
a_1_0_bal_36610,a_1_0,2020-08-15,9784545.0
a_1_0_bal_36611,a_1_0,2020-08-16,9783942.0
a_1_0_bal_36612,a_1_0,2020-08-17,9783596.0
a_1_0_bal_36613,a_1_0,2020-08-18,9783170.0
a_1_0_bal_36614,a_1_0,2020-08-19,9782561.0
a_1_0_bal_36615,a_1_0,2020-08-20,9782206.0
a_1_0_bal_36616,a_1_0,2020-08-21,9781545.0
a_1_0_bal_36617,a_1_0,2020-08-22,9780822.0
a_1_0_bal_36618,a_1_0,2020-08-23,9780028.0
a_1_0_bal_36619,a_1_0,2020-08-24,9779456.0
a_1_0_bal_36620,a_1_0,2020-08-25,9778886.0
a_1_0_bal_36621,a_1_0,2020-08-26,9778131.0
a_1_0_bal_36622,a_1_0,2020-08-27,9777500.0
a_1_0_bal_36623,a_1_0,2020-08-28,9776635.0
a_1_0_bal_36624,a_1_0,2020-08-29,9775998.0
a_1_0_bal_36625,a_1_0,2020-08-30,9775506.0
a_1_0_bal_36626,a_1_0,2020-08-31,9775137.0
a_1_0_bal_36627,a_1_0,2020-09-01,9774320.0
a_1_1_bal_36628,a_1_1,2020-01-08,9851395.0
a_1_1_bal_36629,a_1_1,2020-01-09,9844603.0
a_1_1_bal_36630,a_1_1,2020-01-10,9839300.0
a_1_1_bal_36631,a_1_1,2020-01-11,9834776.0
a_1_1_bal_36632,a_1_1,2020-01-12,9829006.0
a_1_1_bal_36633,a_1_1,2020-01-13,9824173.0
a_1_1_bal_36634,a_1_1,2020-01-14,9818414.0
a_1_1_bal_36635,a_1_1,2020-01-15,9812755.0
a_1_1_bal_36636,a_1_1,2020-01-16,9807987.0
a_1_1_bal_36637,a_1_1,2020-01-17,9802830.0
a_1_1_bal_36638,a_1_1,2020-01-18,9797635.0
a_1_1_bal_36639,a_1_1,2020-01-19,9794246.0
a_1_1_bal_36640,a_1_1,2020-01-20,9789040.0
a_1_1_bal_36641,a_1_1,2020-01-21,9784162.0
a_1_1_bal_36642,a_1_1,2020-01-22,9778390.0
a_1_1_bal_36643,a_1_1,2020-01-23,9772289.0
a_1_1_bal_36644,a_1_1,2020-01-24,9767569.0
a_1_1_bal_36645,a_1_1,2020-01-25,9762761.0
a_1_1_bal_36646,a_1_1,2020-01-26,9757387.0
a_1_1_bal_36647,a_1_1,2020-01-27,9752187.0
a_1_1_bal_36648,a_1_1,2020-01-28,9746169.0
a_1_1_bal_36649,a_1_1,2020-01-29,9742346.0
a_1_1_bal_36650,a_1_1,2020-01-30,9737339.0
a_1_1_bal_36651,a_1_1,2020-01-31,9732888.0
a_1_1_bal_36652,a_1_1,2020-02-01,9727796.0
a_1_1_bal_36653,a_1_1,2020-02-02,9723825.0
a_1_1_bal_36654,a_1_1,2020-02-03,9719456.0
a_1_1_bal_36655,a_1_1,2020-02-04,9714575.0
a_1_1_bal_36656,a_1_1,2020-02-05,9709367.0
a_1_1_bal_36657,a_1_1,2020-02-06,9705499.0
a_1_1_bal_36658,a_1_1,2020-02-07,9701570.0
a_1_1_bal_36659,a_1_1,2020-02-08,9699053.0
a_1_1_bal_36687,a_1_1,2020-03-07,9570639.0
a_1_1_bal_36688,a_1_1,2020-03-08,9564878.0
a_1_1_bal_36689,a_1_1,2020-03-09,9559863.0
a_1_1_bal_36690,a_1_1,2020-03-10,9554242.0
a_1_1_bal_36691,a_1_1,2020-03-11,9549406.0
a_1_1_bal_36692,a_1_1,2020-03-12,9545378.0
a_1_1_bal_36693,a_1_1,2020-03-13,9542213.0
a_1_1_bal_36694,a_1_1,2020-03-14,9537026.0
a_1_1_bal_36695,a_1_1,2020-03-15,9532022.0
a_1_1_bal_36696,a_1_1,2020-03-16,9527276.0
a_1_1_bal_36697,a_1_1,2020-03-17,9522451.0
a_1_1_bal_36698,a_1_1,2020-03-18,9517154.0
a_1_1_bal_36699,a_1_1,2020-03-19,9511127.0
a_1_1_bal_36700,a_1_1,2020-03-20,9505737.0
a_1_1_bal_36701,a_1_1,2020-03-21,9500176.0
a_1_1_bal_36702,a_1_1,2020-03-22,9493748.0
a_1_1_bal_36703,a_1_1,2020-03-23,9489134.0
a_1_1_bal_36704,a_1_1,2020-03-24,9483795.0
a_1_1_bal_36705,a_1_1,2020-03-25,9479714.0
a_1_1_bal_36706,a_1_1,2020-03-26,9474320.0
